datetime,ltp,qty
1718346271163,94.6,25
1718346271565,94.8,150
1718346271651,94.75,25
1718346272233,94.8,25
1718346273366,95.2,25
1718346273623,95.0,25
1718346274299,94.8,25
1718346274781,94.95,25
1718346275333,94.95,75
1718346275828,95.0,50
1718346276321,94.8,25
1718346276680,94.9,500
1718346277158,94.8,25
1718346277481,94.95,25
1718346278294,94.95,25
1718346278550,94.95,25
1718346279226,95.0,250
1718346279752,94.85,25
1718346280300,95.1,350
1718346280951,94.6,25
1718346281298,94.7,400
1718346281979,94.5,950
1718346282241,94.7,25
1718346282500,94.55,200
1718346283295,94.65,25
1718346283295,94.65,25
1718346284115,94.75,25
1718346284115,94.75,25
1718346285232,94.9,50
1718346285375,95.0,50
1718346286343,95.0,25
1718346286964,95.0,25
1718346287112,94.9,25
1718346288035,94.75,50
1718346288333,94.8,25
1718346288637,95.0,125
1718346289239,94.9,175
1718346289239,94.9,175
1718346290259,94.9,25
1718346290545,94.8,25
1718346291179,94.9,25
1718346291697,94.8,25
1718346292052,94.8,25
1718346292823,94.6,25
1718346293247,94.6,300
1718346293932,94.85,100
1718346294349,94.9,200
1718346294618,94.75,25
1718346295148,94.8,1000
1718346295536,94.7,150
1718346295780,94.85,25
1718346296666,94.8,25
1718346297051,94.65,200
1718346297668,94.75,50
1718346298294,94.95,75
1718346298527,95.0,75
1718346298964,94.95,50
1718346299655,95.1,275
1718346300098,94.95,25
1718346300319,95.0,75
1718346300653,95.05,25
1718346301065,95.0,25
1718346301490,94.95,25
1718346302158,95.0,250
1718346302751,94.9,75
1718346303271,95.15,50
1718346303773,94.95,25
1718346304364,94.95,50
1718346304881,94.95,225
1718346305318,95.0,50
1718346305549,94.85,25
1718346306322,94.85,100
1718346306322,94.85,100
1718346306322,94.85,100
1718346307797,94.75,25
1718346308332,94.55,75
1718346308332,94.55,75
1718346309323,94.75,25
1718346309639,94.8,50
1718346310330,94.75,25
1718346310692,95.0,100
1718346311092,94.95,50
1718346311665,94.95,250
1718346312322,94.9,25
1718346312511,94.85,175
1718346313031,94.9,25
1718346313625,95.05,50
1718346314365,95.15,50
1718346314581,95.0,25
1718346315311,95.0,25
1718346315866,95.1,25
1718346316355,95.1,25
1718346316907,95.55,25
1718346317321,95.6,25
1718346317636,95.15,25
1718346318280,95.25,25
1718346318848,95.15,100
1718346319370,95.2,25
1718346319839,95.4,25
1718346320312,95.4,100
1718346320816,95.45,25
1718346321242,95.25,25
1718346321725,95.4,25
1718346321941,95.2,200
1718346323057,95.5,25
1718346323228,95.5,25
1718346323646,95.3,75
1718346324246,95.3,25
1718346324571,95.2,25
1718346325330,95.1,25
1718346325886,95.25,150
1718346326279,95.2,25
1718346326715,95.1,25
1718346327105,95.35,100
1718346328101,95.3,50
1718346328385,95.4,25
1718346329115,95.25,25
1718346329355,95.4,125
1718346330158,95.5,25
1718346330200,95.45,25
1718346330375,95.55,25
1718346330504,95.3,75
1718346331324,95.45,50
1718346331699,95.3,300
1718346332136,95.4,25
1718346332513,95.55,25
1718346333369,95.5,25
1718346333627,95.65,50
1718346334348,95.45,350
1718346334348,95.45,350
1718346335296,95.85,200
1718346335748,95.7,25
1718346336374,95.8,25
1718346336656,95.7,75
1718346337140,95.75,25
1718346337817,95.9,25
1718346338367,95.9,25
1718346338720,95.85,25
1718346339315,95.9,25
1718346339696,95.8,25
1718346340381,95.95,25
1718346340712,95.95,25
1718346341206,96.0,25
1718346341648,95.75,150
1718346341772,95.95,200
1718346342404,95.8,75
1718346343354,95.7,25
1718346343584,95.9,25
1718346344352,95.7,50
1718346344756,95.55,275
1718346345306,95.5,25
1718346345710,95.65,25
1718346345941,95.65,25
1718346346718,95.7,50
1718346347216,95.7,100
1718346347690,95.6,25
1718346348344,95.5,225
1718346348544,95.55,25
1718346349280,95.2,75
1718346349508,95.4,25
1718346350387,95.2,200
1718346350672,95.45,50
1718346351366,94.95,50
1718346351695,95.0,25
1718346352310,95.25,75
1718346352660,95.15,25
1718346353310,95.3,375
1718346353753,95.2,225
1718346354343,95.1,375
1718346354598,95.1,25
1718346355347,95.25,50
1718346355535,95.1,25
1718346355915,95.15,25
1718346356703,95.0,25
1718346357064,95.15,25
1718346357714,95.2,200
1718346358277,95.2,25
1718346358462,95.15,50
1718346358982,95.15,25
1718346359938,95.1,350
1718346360121,95.25,25
1718346360307,95.1,25
1718346360950,95.1,125
1718346361375,95.2,25
1718346361683,95.3,25
1718346362188,95.2,25
1718346363399,95.0,25
1718346363399,95.0,25
1718346364349,95.55,25
1718346364569,95.35,25
1718346364962,95.3,25
1718346365713,95.5,25
1718346366264,95.45,25
1718346366679,95.5,25
1718346367225,95.4,25
1718346368159,95.55,50
1718346368258,95.4,25
1718346369384,95.15,75
1718346369745,95.4,100
1718346370148,95.3,25
1718346370502,95.3,75
1718346371164,95.3,25
1718346371856,95.3,25
1718346372202,95.1,25
1718346372725,95.2,25
1718346373384,95.0,300
1718346373775,95.0,200
1718346373775,95.0,200
1718346374767,94.7,25
1718346375396,94.35,250
1718346375856,94.25,375
1718346376385,94.2,50
1718346376967,94.3,100
1718346377299,94.05,225
1718346377960,93.75,50
1718346378399,93.6,250
1718346379173,93.7,25
1718346379392,93.8,25
1718346379741,93.7,75
1718346380406,93.7,25
1718346380662,93.75,50
1718346381299,94.0,175
1718346381631,94.2,75
1718346382231,94.9,25
1718346382723,95.05,25
1718346383384,94.85,125
1718346383472,95.0,50
1718346384363,95.25,50
1718346384573,95.4,100
1718346385282,95.05,50
1718346385956,95.65,25
1718346386325,95.45,50
1718346387037,95.25,75
1718346387300,95.45,150
1718346387590,95.55,25
1718346388294,95.7,100
1718346388710,95.55,100
1718346389364,95.65,25
1718346389718,95.65,25
1718346390130,95.5,50
1718346390414,95.55,50
1718346390741,95.65,100
1718346391342,95.25,25
1718346391827,95.35,250
1718346392211,95.45,25
1718346392520,95.45,25
1718346393326,95.05,175
1718346393875,95.05,50
1718346394299,95.15,50
1718346394823,95.05,125
1718346395361,95.0,75
1718346395768,94.8,75
1718346396339,95.15,25
1718346396616,95.15,25
1718346396616,95.15,25
1718346397783,95.15,25
1718346398196,95.15,25
1718346398514,95.25,100
1718346399190,95.35,100
1718346399568,95.0,100
1718346400345,95.5,200
1718346400991,95.7,25
1718346401395,95.6,100
1718346401900,95.5,25
1718346402112,95.45,50
1718346403070,95.45,75
1718346403342,95.45,250
1718346403451,95.4,25
1718346404389,95.2,50
1718346404787,95.4,100
1718346405107,95.0,325
1718346405719,95.2,100
1718346406272,95.15,25
1718346406658,95.0,25
1718346406658,95.0,25
1718346407437,95.0,25
1718346408179,95.35,25
1718346408758,95.2,250
1718346409225,95.1,25
1718346410069,95.35,25
1718346410311,95.3,25
1718346411131,95.1,75
1718346411324,95.25,25
1718346411714,95.2,300
1718346412225,95.0,175
1718346412756,95.25,25
1718346413335,95.3,25
1718346414011,95.2,100
1718346414011,95.2,100
1718346414740,95.2,25
1718346415284,95.0,25
1718346416217,94.75,50
1718346416265,94.8,25
1718346417046,95.0,25
1718346417046,95.0,25
1718346417775,94.85,25
1718346418214,94.75,25
1718346418813,94.85,25
1718346419060,94.6,25
1718346420135,94.35,25
1718346420229,94.05,175
1718346420724,94.1,25
1718346421433,94.0,75
1718346421606,94.15,50
1718346422079,94.2,25
1718346422720,94.45,25
1718346423333,94.35,150
1718346423333,94.35,150
1718346424282,94.25,50
1718346425188,94.2,25
1718346425398,94.1,25
1718346426191,94.25,125
1718346426316,94.25,50
1718346426531,94.05,25
1718346426810,94.25,25
1718346427929,94.0,25
1718346428424,94.0,25
1718346429008,94.05,25
1718346429374,94.25,200
1718346430144,94.25,50
1718346430421,94.05,50
1718346430457,94.05,25
1718346431109,94.05,25
1718346431109,94.05,25
1718346431109,94.05,25
1718346431109,94.05,25
1718346433297,94.5,25
1718346434232,94.75,25
1718346434232,94.75,25
1718346435364,95.25,25
1718346435820,95.25,25
1718346436385,95.05,25
1718346436706,95.35,25
1718346437114,95.25,25
1718346437783,95.25,25
1718346438385,95.2,25
1718346438874,95.2,25
1718346439264,95.15,50
1718346440058,95.15,50
1718346440394,95.05,225
1718346441237,95.25,250
1718346441320,95.15,25
1718346441628,95.25,25
1718346442219,95.15,25
1718346442812,95.05,25
1718346443414,95.25,25
1718346444035,95.3,25
1718346444336,95.35,600
1718346445265,95.05,25
1718346445265,95.05,25
1718346445852,95.05,25
1718346446314,95.5,25
1718346446314,95.5,25
1718346447150,95.5,250
1718346448060,95.45,75
1718346448324,95.5,225
1718346449213,95.5,50
1718346449334,95.4,25
1718346449717,95.2,100
1718346449717,95.2,100
1718346450450,95.05,25
1718346450854,95.0,50
1718346451444,94.85,650
1718346451549,95.0,150
1718346452415,94.95,25
1718346452652,94.95,125
1718346453348,95.0,50
1718346454065,95.1,50
1718346454385,95.25,25
1718346454706,95.1,25
1718346455401,95.0,325
1718346455401,95.0,325
1718346456424,95.05,50
1718346456566,95.25,25
1718346457121,95.25,25
1718346457890,95.25,25
1718346457890,95.25,25
1718346459120,95.35,75
1718346459429,95.2,25
1718346460216,95.05,75
1718346460445,95.2,25
1718346461158,95.05,25
1718346461158,95.05,25
1718346461158,95.05,25
1718346462323,95.2,150
1718346463107,94.95,25
1718346463426,94.85,175
1718346463772,94.8,125
1718346463772,94.8,125
1718346465383,94.65,75
1718346465786,94.65,200
1718346466330,94.4,25
1718346466635,94.55,100
1718346467344,94.2,50
1718346467923,94.45,50
1718346468425,94.3,25
1718346468978,94.1,25
1718346468978,94.1,25
1718346469737,94.05,200
1718346470438,94.0,100
1718346470999,94.05,25
1718346470999,94.05,25
1718346472128,94.05,25
1718346472307,94.0,25
1718346473296,93.95,25
1718346473424,93.95,25
1718346473782,93.75,50
1718346474436,93.85,75
1718346474804,94.0,25
1718346475390,94.0,100
1718346476079,93.6,25
1718346476351,93.65,25
1718346476351,93.65,25
1718346476351,93.65,25
1718346476351,93.65,25
1718346476351,93.65,25
1718346478919,93.0,175
1718346479374,93.3,25
1718346479826,93.55,25
1718346480152,93.45,25
1718346480386,93.45,25
1718346480911,93.25,250
1718346481383,93.0,25
1718346481696,93.1,250
1718346482424,93.1,25
1718346482906,93.15,25
1718346483428,93.2,25
1718346483924,93.3,125
1718346484478,93.5,325
1718346485150,93.6,700
1718346485354,93.5,25
1718346485940,93.65,50
1718346486461,93.7,25
1718346486935,93.55,50
1718346487210,93.8,25
1718346488146,93.6,100
1718346488375,93.95,50
1718346488960,93.6,175
1718346489486,93.6,50
1718346489915,93.55,200
1718346490292,93.5,25
1718346490932,93.75,50
1718346491445,93.85,25
1718346491526,93.5,175
1718346492360,93.65,25
1718346492773,93.55,100
1718346493476,93.35,25
1718346494156,93.25,300
1718346494427,93.35,50
1718346495056,93.55,25
1718346495310,93.35,500
1718346495931,93.5,25
1718346496336,93.4,25
1718346496696,93.45,25
1718346497457,93.7,200
1718346497960,93.85,200
1718346498449,93.85,100
1718346499100,93.85,25
1718346499317,93.85,25
1718346500263,94.0,25
1718346500445,93.85,25
1718346500445,93.85,25
1718346501419,94.0,25
1718346502087,94.2,25
1718346502255,93.8,25
1718346503120,93.85,50
1718346503413,93.65,25
1718346504419,93.8,25
1718346504419,93.8,25
1718346505258,93.9,25
1718346505949,93.85,100
1718346506428,93.9,25
1718346506654,93.75,25
1718346507447,93.6,125
1718346507811,93.6,100
1718346507811,93.6,100
1718346508938,93.7,50
1718346509428,93.65,25
1718346509650,93.55,400
1718346509650,93.55,400
1718346510375,93.7,125
1718346510819,93.55,25
1718346510819,93.55,25
1718346511932,93.55,175
1718346512336,93.6,25
1718346512812,93.4,75
1718346513507,93.35,25
1718346513818,93.35,25
1718346514397,93.4,50
1718346515269,93.25,50
1718346515269,93.25,50
1718346515638,93.15,200
1718346516165,93.1,50
1718346516585,93.25,100
1718346517507,93.1,75
1718346518154,93.1,75
1718346518413,93.05,75
1718346519232,93.1,25
1718346519493,93.05,75
1718346519907,93.2,450
1718346520384,93.2,225
1718346520911,92.9,200
1718346521343,92.95,125
1718346522157,93.15,125
1718346522455,93.0,25
1718346523086,92.95,25
1718346523319,92.9,50
1718346524268,93.0,100
1718346524443,92.8,50
1718346524795,93.0,225
1718346525511,93.0,75
1718346526177,92.8,25
1718346526177,92.8,25
1718346527064,93.05,250
1718346527392,92.65,25
1718346527623,92.95,25
1718346528491,92.95,25
1718346528598,92.75,25
1718346529441,92.95,50
1718346529441,92.95,50
1718346530292,92.8,200
1718346530863,92.8,150
1718346531362,92.75,175
1718346531928,92.6,25
1718346532316,92.75,25
1718346533081,92.8,50
1718346533446,92.95,25
1718346534424,92.75,25
1718346534424,92.75,25
1718346534822,92.9,25
1718346535480,93.15,125
1718346535833,93.3,25
1718346536494,93.3,150
1718346537089,93.45,25
1718346537351,93.35,25
1718346538245,93.4,25
1718346538566,93.4,25
1718346538566,93.4,25
1718346539516,93.35,25
1718346540039,93.6,25
1718346540039,93.6,25
1718346540906,93.5,25
1718346541462,93.55,25
1718346541854,93.4,50
1718346542421,93.5,50
1718346542886,93.15,25
1718346543491,93.3,125
1718346544088,93.25,25
1718346544088,93.25,25
1718346545387,93.15,50
1718346545387,93.15,50
1718346545692,93.05,25
1718346546505,93.1,50
1718346546735,93.0,25
1718346547220,92.95,25
1718346548147,92.95,75
1718346548471,92.9,25
1718346549213,92.9,50
1718346549213,92.9,50
1718346550478,92.85,150
1718346550994,92.8,25
1718346551290,92.7,50
1718346551867,92.7,25
1718346552532,92.7,25
1718346553162,92.7,25
1718346553508,92.7,25
1718346554238,92.85,25
1718346554474,92.85,25
1718346555451,92.8,25
1718346555524,92.8,25
1718346555787,92.7,100
1718346556524,92.7,50
1718346556990,92.75,25
1718346557365,92.9,25
1718346558068,92.7,50
1718346558138,92.7,75
1718346559052,92.45,50
1718346559523,92.3,50
1718346560461,92.2,75
1718346561262,92.0,25
1718346561492,92.15,50
1718346562530,92.15,250
1718346563000,92.05,100
1718346563519,92.2,50
1718346564027,92.35,175
1718346564470,92.3,25
1718346565244,92.9,25
1718346565518,92.9,100
1718346566491,93.0,25
1718346567225,93.2,25
1718346567480,93.0,25
1718346567816,93.2,25
1718346568518,93.3,25
1718346568921,93.05,225
1718346568921,93.05,225
1718346569908,92.95,50
1718346569908,92.95,50
1718346570308,93.0,25
1718346571003,92.95,25
1718346571255,93.1,100
1718346571877,93.0,25
1718346571877,93.0,25
1718346573331,93.0,25
1718346573331,93.0,25
1718346573827,93.15,25
1718346574529,92.85,25
1718346575247,92.9,25
1718346575247,92.9,25
1718346576542,92.0,75
1718346576951,92.05,50
1718346577298,92.2,50
1718346577854,92.25,25
1718346577854,92.25,25
1718346579273,91.85,50
1718346579457,91.95,25
1718346580301,92.1,200
1718346581302,92.05,75
1718346581464,91.8,100
1718346581982,91.85,50
1718346581982,91.85,50
1718346583044,91.95,25
1718346583502,91.8,50
1718346583878,91.65,50
1718346584490,92.2,25
1718346584785,92.35,125
1718346585512,92.75,75
1718346586029,92.65,25
1718346586396,92.85,150
1718346587023,92.8,50
1718346587397,92.65,25
1718346588170,92.8,25
1718346588514,92.6,25
1718346589122,92.8,50
1718346590019,92.75,50
1718346590451,92.65,250
1718346590451,92.65,250
1718346591384,92.8,50
1718346591900,92.85,25
1718346592212,92.65,25
1718346592935,92.85,25
1718346593520,92.85,25
1718346594081,92.75,25
1718346594219,92.9,25
1718346595009,92.95,25
1718346595326,92.9,50
1718346595729,92.95,50
1718346596545,92.8,100
1718346596837,92.7,25
1718346597362,92.75,25
1718346597362,92.75,25
1718346598752,92.9,25
1718346598752,92.9,25
1718346599524,92.75,100
1718346599903,92.95,25
1718346600526,92.95,25
1718346601189,92.9,25
1718346601189,92.9,25
1718346601189,92.9,25
1718346601189,92.9,25
1718346603540,92.6,25
1718346604092,92.6,100
1718346604443,92.6,25
1718346604744,92.6,75
1718346605311,92.4,125
1718346606235,92.2,25
1718346606522,92.15,25
1718346607332,92.05,25
1718346607446,92.05,25
1718346608461,91.9,25
1718346609047,91.7,25
1718346609511,91.8,25
1718346610149,91.85,25
1718346610554,91.5,50
1718346611278,91.6,50
1718346611540,91.55,25
1718346612233,91.55,25
1718346613505,91.25,25
1718346614121,91.55,100
1718346614529,91.75,25
1718346615117,91.9,50
1718346615494,91.9,50
1718346616133,91.8,50
1718346616550,91.65,25
1718346617308,91.6,100
1718346617357,91.6,100
1718346618340,91.35,25
1718346618427,91.25,50
1718346619342,91.25,25
1718346620121,91.65,25
1718346620436,91.6,25
1718346621287,91.4,25
1718346621547,91.4,75
1718346622508,91.25,75
1718346623105,91.35,25
1718346623411,91.25,100
1718346624055,91.6,50
1718346624340,91.85,225
1718346625037,91.8,25
1718346625537,91.75,25
1718346626255,91.7,175
1718346627311,91.75,25
1718346627900,91.8,25
1718346628485,91.7,25
1718346629292,92.2,25
1718346630088,92.15,100
1718346630544,92.25,25
1718346631312,92.1,100
1718346631865,92.0,175
1718346631865,92.0,175
1718346632397,92.05,25
1718346633458,92.0,25
1718346634252,92.05,25
1718346634252,92.05,25
1718346635004,92.2,300
1718346635507,92.2,25
1718346636266,92.4,25
1718346637387,92.4,300
1718346637781,92.15,75
1718346638501,92.25,25
1718346638920,92.2,50
1718346639513,92.2,50
1718346640027,92.2,25
1718346640475,92.15,25
1718346641229,92.25,50
1718346641229,92.25,50
1718346642438,92.35,25
1718346642940,92.4,25
1718346643527,92.3,25
1718346644112,92.45,125
1718346644470,92.2,100
1718346645121,92.05,25
1718346645510,92.25,25
1718346646052,92.05,25
1718346646490,92.25,25
1718346646751,92.25,25
1718346647370,92.3,25
1718346648214,92.45,25
1718346648214,92.45,25
1718346648860,92.25,25
1718346648860,92.25,25
1718346650538,92.3,25
1718346650605,92.4,25
1718346651179,92.3,625
1718346651575,92.4,500
1718346651828,92.5,75
1718346651828,92.5,75
1718346653369,92.65,25
1718346653539,92.7,25
1718346654353,92.75,25
1718346654573,92.8,25
1718346655523,93.1,25
1718346655808,93.1,25
1718346656214,93.05,25
1718346656554,93.15,100
1718346657203,93.05,175
1718346657563,93.4,25
1718346658032,93.25,125
1718346658547,93.3,75
1718346659193,93.6,25
1718346659588,93.3,225
1718346660062,93.15,25
1718346660062,93.15,25
1718346660062,93.15,25
1718346661096,93.1,25
1718346661096,93.1,25
1718346662157,92.8,75
1718346662588,92.25,425
1718346663189,92.7,25
1718346663510,92.65,50
1718346664249,92.5,25
1718346664558,92.45,25
1718346665552,92.35,25
1718346666185,92.55,50
1718346666185,92.55,50
1718346667203,92.45,25
1718346667203,92.45,25
1718346668316,92.4,25
1718346668466,92.35,25
1718346669390,92.5,25
1718346670580,92.4,25
1718346670791,92.35,50
1718346671227,92.5,25
1718346671227,92.5,25
1718346672138,92.25,25
1718346672479,92.35,25
1718346672967,92.1,25
1718346673586,92.2,25
1718346674463,92.1,25
1718346674610,92.1,50
1718346675551,92.25,25
1718346675551,92.25,25
1718346676234,92.25,75
1718346676431,92.1,25
1718346677027,92.1,25
1718346677387,92.2,25
1718346678247,92.25,25
1718346678370,92.25,75
1718346679239,92.2,25
1718346679515,92.35,25
1718346679515,92.35,25
1718346680587,92.05,75
1718346681164,92.2,75
1718346681164,92.2,75
1718346682287,92.25,25
1718346683151,92.55,25
1718346683369,92.35,25
1718346684122,92.4,25
1718346684122,92.4,25
1718346685143,92.4,50
1718346685143,92.4,50
1718346686141,92.4,25
1718346686141,92.4,25
1718346686618,92.6,200
1718346686618,92.6,200
1718346688250,92.25,75
1718346689227,92.35,25
1718346689227,92.35,25
1718346689733,92.3,75
1718346689733,92.3,75
1718346690454,92.1,25
